sample,feature,shap
58,chest pain type,-0.06415766424333984
58,resting bp s,-0.005610027645453579
58,cholesterol,-0.016829381705753193
58,fasting blood sugar,-0.012845936831344707
58,resting ecg,-0.021184952405178377
58,max heart rate,-0.03554083093629349
58,exercise angina,-0.03725663094260824
58,oldpeak,-0.07339597740085343
58,ST slope,-0.23751381505031888
59,age,-0.007163114697255534
59,sex,-0.004353952818657682
59,chest pain type,-0.22722006803174274
59,resting bp s,-0.0049953626655040925
59,cholesterol,-0.03556706901106227
59,fasting blood sugar,-0.009914753664171366
59,resting ecg,-0.017069690924720337
59,max heart rate,-0.034430593921701724
59,exercise angina,-0.012023103009706873
59,oldpeak,0.0007360549978798795
59,ST slope,-0.17397151772043012
60,age,0.01701478576170419
60,sex,0.015430342857902542
60,chest pain type,0.13162128818052402
60,resting bp s,0.002511626713753757
60,cholesterol,0.03140335976053595
60,fasting blood sugar,-0.007826317324833161
60,resting ecg,-0.008582062423935197
60,max heart rate,0.03458071151526213
60,exercise angina,0.03722486568549807
60,oldpeak,0.02279220742200234
60,ST slope,0.1677101820484316
61,age,0.0027653767703107283
61,sex,0.002616103164026465
61,chest pain type,-0.0533470805620831
61,resting bp s,0.02399098560602593
61,cholesterol,-0.007753307545374096
61,fasting blood sugar,0.002211874752915361
61,resting ecg,-0.018945212675786853
61,max heart rate,-0.01744396617984447
61,exercise angina,-0.011854708106504963
61,oldpeak,-0.006229596573378505
61,ST slope,0.17788357386085427
62,age,0.007213256881937023
62,sex,0.001766868045420976
62,chest pain type,-0.0641056705339305
62,resting bp s,-0.018277805237950633
62,cholesterol,-0.0111266226512755
62,fasting blood sugar,0.006344556141621062
62,resting ecg,-0.01954371588212491
62,max heart rate,-0.03008147573418695
62,exercise angina,0.0058222507844478385
62,oldpeak,0.01162063152765864
62,ST slope,0.1989400255982415
63,age,0.006942870504609697
63,sex,0.004835618705770216
63,chest pain type,0.16988458222755823
63,resting bp s,-0.007063907035609685
63,cholesterol,-0.011529425492571396
63,fasting blood sugar,-0.016190973923393942
63,resting ecg,-0.023007836480267416
63,max heart rate,-0.01094097943388994
63,exercise angina,0.0577669493897337
63,oldpeak,0.053477267850729
63,ST slope,-0.15451139541606237
64,age,-0.03582700236048972
64,sex,-0.019536435230950423
64,chest pain type,-0.02637203660194615
64,resting bp s,0.018863468499279768
64,cholesterol,-0.01767447930274775
64,fasting blood sugar,-0.010865362876987144
64,resting ecg,-0.024586476401870644
64,max heart rate,0.041846222841671485
64,exercise angina,-0.00868092186199403
64,oldpeak,0.056927199742242855
64,ST slope,-0.11979907639869225
65,age,0.010995281821926196
65,sex,0.02596810890369149
65,chest pain type,0.11252379697698812
65,resting bp s,0.0006593697778304452
65,cholesterol,-0.0042776097898104895
65,fasting blood sugar,-0.008798118370809358
65,resting ecg,0.019141609353803324
65,max heart rate,0.027093818533153208
65,exercise angina,0.0455055236052959
65,oldpeak,0.0004377458181053136
65,ST slope,0.17584833383709045
66,age,-0.05938616177242245
66,sex,-0.02175847333867932
66,chest pain type,-0.06972833538059506
66,resting bp s,0.018436817388524967
66,cholesterol,-0.023225440763599687
66,fasting blood sugar,-0.006885997627674202
66,resting ecg,-0.008244108908457911
66,max heart rate,-0.007098031817932398
66,exercise angina,0.030772026157746366
66,oldpeak,-0.052106450016411475
66,ST slope,-0.17362076544112784
67,age,-0.04865641236632141
67,sex,0.003170801335977107
67,chest pain type,0.09117512676586251
67,resting bp s,0.035660978541242706
67,cholesterol,0.05884487231146919
67,fasting blood sugar,0.07153259774063249
67,resting ecg,0.006911876724918538
67,max heart rate,-0.026294169010035975
67,exercise angina,-0.033094593881240794
67,oldpeak,-0.09430628234590441
67,ST slope,-0.19755355359261662
68,age,0.009684929242304612
68,sex,-0.016762425420331385
68,chest pain type,-0.10132022582212549
68,resting bp s,-0.002660267899835799
68,cholesterol,-0.005894134284265211
68,fasting blood sugar,-0.00551554695336078
68,resting ecg,0.026411609071472237
68,max heart rate,-0.028970577560939056
68,exercise angina,-0.011677468136139157
68,oldpeak,0.01709621170803444
68,ST slope,-0.15852354366208643
