sample,feature,shap
66,max heart rate,-0.012419354061243277
66,exercise angina,-0.12768066737539346
66,oldpeak,-0.07309741911282981
66,ST slope,-0.20926220025258607
67,age,-0.046882731421446694
67,sex,-0.009930758907850208
67,chest pain type,-0.041643563522185005
67,resting bp s,-0.006434491123504603
67,cholesterol,-0.006990858931168166
67,fasting blood sugar,-0.030252549123593823
67,resting ecg,-0.04641725638303405
67,max heart rate,-0.013568047332652164
67,exercise angina,-0.05830483932980803
67,oldpeak,-0.062419353141045665
67,ST slope,-0.2271555507837116
68,age,0.03014936662142511
68,sex,-0.004591044852171637
68,chest pain type,0.04536647613358609
68,resting bp s,-0.03261572541268567
68,cholesterol,-0.00751048002270466
68,fasting blood sugar,-0.008718701047264391
68,resting ecg,-0.09664224544440209
68,max heart rate,-0.03273017452178338
68,exercise angina,-0.010145855614679246
68,oldpeak,-0.008255513426823718
68,ST slope,-0.14732725318854412
69,age,0.05444886863678839
69,sex,-0.08116783793492126
69,chest pain type,-0.0281071849049055
69,resting bp s,0.0158379698856219
69,cholesterol,-0.0021578577074565773
69,fasting blood sugar,-0.019731577655285444
69,resting ecg,0.054188123345425006
69,max heart rate,0.0202389183201466
69,exercise angina,-0.03359118431663094
69,oldpeak,0.0006116562299730474
69,ST slope,0.14959021137149917
70,age,-0.009237813116669167
70,sex,0.05529168600547828
70,chest pain type,0.12280212278548962
70,resting bp s,-0.008107300059146604
70,cholesterol,0.007771028053770735
70,fasting blood sugar,0.06424929938225167
70,resting ecg,0.0544173906343205
70,max heart rate,0.000937090812752589
70,exercise angina,0.1286068727119811
70,oldpeak,-0.042250710701053754
70,ST slope,-0.09926712756518805
71,age,0.00358418956952471
71,sex,0.038551698671655726
71,chest pain type,0.12276730099601967
71,resting bp s,0.0032128069748466456
71,cholesterol,-0.031190435178931535
71,fasting blood sugar,-0.008028832866721245
71,resting ecg,-0.023647629707218593
71,max heart rate,0.012507838427633573
71,exercise angina,0.10522122040248393
71,oldpeak,0.03638769197545978
71,ST slope,0.11414718041320006
72,age,0.019981814653307926
72,sex,0.004908096743807687
72,chest pain type,-0.19701876298008056
72,resting bp s,0.015488375771203853
72,cholesterol,0.01556145021517094
72,fasting blood sugar,-0.011311833711873701
72,resting ecg,-0.04834096523642489
72,max heart rate,-0.001976445999359322
72,exercise angina,0.07488136621192266
72,oldpeak,0.04136262222775818
72,ST slope,-0.11129270324054692
73,age,-0.006544457016965152
73,sex,0.029059893676775073
73,chest pain type,0.048716720805179366
73,resting bp s,-0.026742235386662077
73,cholesterol,0.003117310808206568
73,fasting blood sugar,0.08464362326842897
73,resting ecg,0.06606440257864052
73,max heart rate,-0.007791871963474198
73,exercise angina,0.07051815069787495
73,oldpeak,0.0012413724375299725
73,ST slope,0.10098835527629949
