sample,feature,shap
55,resting ecg,-0.009830240600618162
55,max heart rate,0.0016325570995624926
55,exercise angina,-0.03496015257315399
55,oldpeak,-0.026791353497299854
55,ST slope,-0.18033996891856455
56,age,0.01048443862005798
56,sex,0.016918110843171418
56,chest pain type,0.10078902486825855
56,resting bp s,-0.010115757737997616
56,cholesterol,-0.002565785869511821
56,fasting blood sugar,-0.028081527059935253
56,resting ecg,0.024017864600043706
56,max heart rate,-0.003931810409641608
56,exercise angina,0.07921957718073598
56,oldpeak,-0.004984796956927786
56,ST slope,-0.149643424400478
57,age,-0.0020707010331221113
57,sex,0.014827099136410423
57,chest pain type,0.025198520952069123
57,resting bp s,0.013777733825288888
57,cholesterol,-0.0029562939906976654
57,fasting blood sugar,-0.02829585384221467
57,resting ecg,-0.010443510418397575
57,max heart rate,0.002380346910397008
57,exercise angina,-0.03638060428709347
57,oldpeak,-0.028200366505797218
57,ST slope,-0.1764794493776428
58,age,-0.005454948102433894
58,sex,0.014728777967567372
58,chest pain type,0.024703349777473453
58,resting bp s,0.007808799651283984
58,cholesterol,0.0018744526920947333
58,fasting blood sugar,-0.028157253887275666
58,resting ecg,-0.010245478283045483
58,max heart rate,-0.00042131865168199
58,exercise angina,-0.03598097088861659
58,oldpeak,-0.027724083106281546
58,ST slope,-0.17783044378070345
59,age,-0.0057066232085885744
59,sex,0.014562186603448496
59,chest pain type,-0.16817250785579163
59,resting bp s,0.006650473288793268
59,cholesterol,-0.0035822331578198425
59,fasting blood sugar,-0.02741623129792195
59,resting ecg,-0.010007160552764714
59,max heart rate,-0.00295303298725778
59,exercise angina,0.07060410611395354
59,oldpeak,0.060548117005194545
59,ST slope,-0.1730226593245073
60,age,0.023773348144678134
60,sex,0.014371739347192354
60,chest pain type,0.08495053146943665
60,resting bp s,-0.007501063304259065
60,cholesterol,0.00013764250762956536
60,fasting blood sugar,-0.018669903431919804
60,resting ecg,-0.007589150160392549
60,max heart rate,-0.005590947914281585
60,exercise angina,0.05960451558009331
60,oldpeak,0.02433726604209925
60,ST slope,0.18613662377115117
61,age,-0.03264992612437317
61,sex,0.01594722560321395
61,chest pain type,-0.088432099485197
61,resting bp s,-0.003547211609865544
61,cholesterol,-0.002500717017898918
61,fasting blood sugar,0.08080962742260567
61,resting ecg,-0.009882173439680184
61,max heart rate,0.0039611653018069275
61,exercise angina,-0.03181809317814526
61,oldpeak,0.028727215650218307
61,ST slope,0.19317482054219687
62,age,3.8556976765833995e-05
62,sex,0.015116185884533572
62,chest pain type,-0.02064458003351875
62,resting bp s,-0.01278343777126071
62,cholesterol,-0.0035817175668293694
62,fasting blood sugar,0.06941114691878097
62,resting ecg,-0.008443508073147374
62,max heart rate,5.291030143434038e-05
62,exercise angina,0.06656447641709959
62,oldpeak,0.02553343720818877
62,ST slope,0.19142152298345838
63,age,0.018344053278196958
63,sex,0.016965929639674998
63,chest pain type,0.10088210177469256
63,resting bp s,0.0021048168216489236
63,cholesterol,-0.0011262599408729112
63,fasting blood sugar,-0.02802190187737898
63,resting ecg,-0.010843676116484867
63,max heart rate,0.0003433159091737946
63,exercise angina,0.0799494832415825
63,oldpeak,0.012787025849786974
63,ST slope,-0.1487065073610426
64,age,-0.06966176372543462
64,sex,-0.04283461318234706
64,chest pain type,-0.036345851344732366
64,resting bp s,0.007523646105310298
64,cholesterol,0.0020779692025690174
64,fasting blood sugar,-0.02414787877779873
64,resting ecg,-0.008744304848252745
64,max heart rate,0.005267325614242576
64,exercise angina,-0.03263417337276003
64,oldpeak,-0.0069994486037105955
64,ST slope,-0.17931030975883433
65,age,0.005980704567750506
65,sex,0.014062871457318651
65,chest pain type,0.08381870375837637
65,resting bp s,0.001533783861205274
65,cholesterol,0.0020768892403483334
65,fasting blood sugar,-0.019377689785466293
65,resting ecg,0.005130655462367398
65,max heart rate,-0.00447995287493788
65,exercise angina,0.06557223178550911
65,oldpeak,0.002291291538352772
65,ST slope,0.18715183902319446
66,age,-0.05374982123332236
66,sex,-0.05205188865310347
66,chest pain type,0.02600058955832525
66,resting bp s,0.012515245151553323
66,cholesterol,-0.0022851275658162065
66,fasting blood sugar,-0.028341868915991192
66,resting ecg,0.022465215955133837
66,max heart rate,0.0038842103090922972
66,exercise angina,0.07336369398588058
66,oldpeak,-0.027853005851807094
66,ST slope,-0.17387260157202253
67,age,-0.05929270325492904
67,sex,0.016479540355367132
67,chest pain type,0.09751124593424709
67,resting bp s,0.023445133215036246
67,cholesterol,0.0002685657336087396
67,fasting blood sugar,0.08474405070117956
67,resting ecg,0.006500515987364427
67,max heart rate,0.00036609309896108125
67,exercise angina,-0.036032326493866076
67,oldpeak,-0.028832319386295963
67,ST slope,-0.15996951589734826
68,age,0.010217762161897117
68,sex,-0.04600978030148003
68,chest pain type,-0.15029708328910873
68,resting bp s,-0.01980235942606717
68,cholesterol,-0.000561970799247554
68,fasting blood sugar,-0.02606257672507916
68,resting ecg,0.005279968908523145
68,max heart rate,0.0002713413089883716
68,exercise angina,0.059956751899273575
68,oldpeak,-0.025043364847521798
68,ST slope,-0.1749522085441407
69,age,-0.005555605101745139
69,sex,0.013258531426318488
69,chest pain type,-0.03773307980665681
69,resting bp s,-0.013781413210066172
69,cholesterol,-0.004771747904100319
69,fasting blood sugar,-0.026451084408510236
69,resting ecg,-0.009735871629489159
69,max heart rate,0.003756806533489957
