sample,feature,shap
38,sex,-0.0034518685249606126
38,chest pain type,-0.040845923527783615
38,resting bp s,-0.01257155067541949
38,cholesterol,-0.0014088085464482498
38,fasting blood sugar,-0.01036394090938234
38,resting ecg,-0.03796993293641814
38,max heart rate,-0.008113827013572392
38,exercise angina,-0.013682150518381704
38,oldpeak,-0.01756271901561885
38,ST slope,-0.18430644242901006
39,age,0.0696050483439971
39,sex,-0.06773564802468282
39,chest pain type,-0.03356739526108429
39,resting bp s,-0.013140180495820624
39,cholesterol,0.0034984239456437556
39,fasting blood sugar,-0.00175070827161453
39,resting ecg,-0.01460707610092595
39,max heart rate,0.04384699493324947
39,exercise angina,-0.043264498459155656
39,oldpeak,-0.04340612908554096
39,ST slope,-0.16815690142035558
40,age,-0.010792845943430066
40,sex,0.0490438969174087
40,chest pain type,0.11190485765454698
40,resting bp s,0.004040909879978925
40,cholesterol,0.00529413639948114
40,fasting blood sugar,-0.010019805332929222
40,resting ecg,-0.0029238703474038915
40,max heart rate,-0.00538612992577055
40,exercise angina,0.05596740228773906
40,oldpeak,0.009190498138129288
40,ST slope,0.1643566963165033
41,age,-0.005706016747366022
41,sex,0.02187030863143374
41,chest pain type,-0.004341881411003899
41,resting bp s,0.008784334745667843
41,cholesterol,-0.001270703954977966
41,fasting blood sugar,-0.01875474988721262
41,resting ecg,-0.012035857805946647
41,max heart rate,-0.016533982009663353
41,exercise angina,-0.058216903562469696
41,oldpeak,-0.04433347794410603
41,ST slope,-0.26239042845428895
42,age,0.02114207917142069
42,sex,0.029432719341683594
42,chest pain type,0.11588043529114637
42,resting bp s,0.007171383479389446
42,cholesterol,0.00766344366998816
42,fasting blood sugar,-0.006679921750940752
42,resting ecg,-0.005140580768723823
42,max heart rate,0.02613213135354567
42,exercise angina,0.05367046422442238
42,oldpeak,0.009900618836620577
42,ST slope,0.15140482334456098
43,age,0.010468166881657406
43,sex,0.058925714347841295
43,chest pain type,0.11781225400337776
43,resting bp s,-0.0009506077803840538
43,cholesterol,0.006938105228803915
43,fasting blood sugar,-0.002710457530400095
43,resting ecg,-0.023074720825031914
43,max heart rate,-0.0031888225251299565
43,exercise angina,0.06013059388068485
43,oldpeak,0.01560442337967897
43,ST slope,0.15010782246980967
44,age,-0.01280485392195972
44,sex,0.016933962896912895
44,chest pain type,-0.002391644964372942
44,resting bp s,-0.00965066682486083
44,cholesterol,0.0006296588405056378
44,fasting blood sugar,0.020267892729437038
44,resting ecg,-0.035784431799119
44,max heart rate,-0.004001652449469388
44,exercise angina,-0.046727603331939094
44,oldpeak,-0.06238043336849525
44,ST slope,-0.21339467088012626
45,age,0.05958010999657684
45,sex,0.014090419584724654
45,chest pain type,0.025646233594846295
45,resting bp s,-0.03805210762850233
45,cholesterol,0.0030566725672352035
45,fasting blood sugar,0.09781412490648653
45,resting ecg,-0.007204833484947248
45,max heart rate,0.00023820775421340358
45,exercise angina,-0.030032376882834527
45,oldpeak,-0.05943757136737267
45,ST slope,-0.21327249053260264
46,age,-0.03317540919270436
46,sex,0.025762899437985275
46,chest pain type,0.018586534803154673
46,resting bp s,-0.008543855867844799
46,cholesterol,-0.0007708139046840893
46,fasting blood sugar,-0.01635521983476532
46,resting ecg,0.0011142471882452357
46,max heart rate,0.01944450219562262
46,exercise angina,-0.056878221808217534
46,oldpeak,-0.06319255860966091
46,ST slope,-0.2450116530771817
47,age,-0.11877520116701881
47,sex,0.03483731129782479
47,chest pain type,0.07886474337377994
47,resting bp s,0.002008469080537521
47,cholesterol,0.0016862373306876643
47,fasting blood sugar,-0.010063116755233954
47,resting ecg,-0.015354329796661372
47,max heart rate,-0.012202299306079765
47,exercise angina,0.10891338500508388
47,oldpeak,-0.0474054640055652
47,ST slope,-0.16125821498218654
48,age,0.013325144495635372
48,sex,-0.12857787420695363
48,chest pain type,-0.005230380492576877
48,resting bp s,-0.008719705419923753
48,cholesterol,0.009525264593556916
48,fasting blood sugar,-0.008071129852121845
48,resting ecg,-0.08758016855285715
48,max heart rate,0.015586110370772595
48,exercise angina,-0.006756863989666303
48,oldpeak,-0.015211964925099151
48,ST slope,0.1612893696796443
49,age,-0.03993975821994507
49,sex,0.01662007204393743
49,chest pain type,-0.2589045847381935
49,resting bp s,-0.009755580185537835
49,cholesterol,-0.00016366124600589236
49,fasting blood sugar,-0.006631577876656744
49,resting ecg,-0.019947913337673047
49,max heart rate,-0.020241720174748862
49,exercise angina,-0.03507123120031373
49,oldpeak,0.011385555442904025
49,ST slope,0.12289365260602914
50,age,-0.0028908776883837103
50,sex,-0.07737083297997016
50,chest pain type,-0.04406349244832521
50,resting bp s,0.020454438934177095
50,cholesterol,0.004090623763519437
50,fasting blood sugar,-0.004411984588308117
50,resting ecg,-0.01890019775494725
50,max heart rate,0.03278212485853247
50,exercise angina,-0.043601872591469124
50,oldpeak,-0.04286564987533162
